founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
16547,52,Male,40,Finance,7777.0,Poor,Very High,Average,1,No,66,Master’s Degree,Married,0.0,Mid,Medium,77.0,No,No,No,Good,Low,Stayed
54012,23,Male,9,Healthcare,7181.0,Good,Very High,Average,2,Yes,53,Bachelor’s Degree,Married,2.0,Senior,Medium,35.0,No,No,Yes,Fair,Medium,Stayed
72121,47,Male,39,Education,5176.0,,,Average,2,No,73,Master’s Degree,Married,,Entry,Medium,87.0,No,No,No,Fair,High,Stayed
44926,52,Male,37,Technology,10498.0,,High,Below Average,4,No,16,Bachelor’s Degree,Married,3.0,Mid,Medium,79.0,Yes,No,Yes,Poor,Low,Stayed
43936,25,Male,14,Healthcare,9156.0,,,Average,1,No,25,Bachelor’s Degree,Single,,Entry,Small,,Yes,No,No,Good,Medium,Stayed
22987,24,Male,13,Media,5732.0,Poor,Medium,Average,0,Yes,14,Bachelor’s Degree,Single,2.0,Entry,Medium,25.0,No,No,No,Good,Low,Left
73895,54,Female,28,Technology,9280.0,Fair,Low,High,0,Yes,73,Bachelor’s Degree,Divorced,5.0,Entry,Small,44.0,No,No,No,Good,Low,Left
33232,52,Female,31,Healthcare,7818.0,Fair,High,Low,1,Yes,39,Master’s Degree,Single,3.0,Mid,Medium,32.0,No,No,No,Excellent,Low,Left
54178,22,Female,6,Technology,8594.0,Good,Low,Average,0,Yes,73,Master’s Degree,Married,3.0,Mid,Large,73.0,No,No,No,Good,Low,Left
15223,40,Male,14,Healthcare,7607.0,Good,Low,Below Average,3,Yes,61,Associate Degree,Married,0.0,Mid,Small,76.0,No,No,No,Poor,Low,Stayed
57250,44,Male,11,Technology,9185.0,Good,Medium,Below Average,1,No,85,High School,Married,4.0,Mid,Medium,26.0,No,No,No,Fair,High,Stayed
20815,46,Male,27,Technology,,,,Below Average,0,Yes,53,Associate Degree,Divorced,,Entry,,,No,No,No,Good,High,Left
17617,49,Female,4,Education,3737.0,,Low,Average,0,No,84,Bachelor’s Degree,Married,1.0,Senior,Large,7.0,No,Yes,Yes,Poor,Low,Left
42404,37,Male,11,Finance,7147.0,Good,Very High,Average,0,Yes,14,Bachelor’s Degree,Single,2.0,Mid,Small,77.0,Yes,No,No,Good,High,Left
8944,49,Female,16,Education,4426.0,Fair,High,High,0,No,90,Bachelor’s Degree,Married,0.0,Entry,Medium,80.0,No,No,No,Excellent,High,Left
22113,50,Female,22,Healthcare,7193.0,Good,Very High,High,0,No,88,Master’s Degree,Married,1.0,Senior,Large,26.0,No,Yes,No,Poor,Low,Left
7307,28,Male,11,Media,5681.0,Good,Low,Low,1,No,84,Bachelor’s Degree,Married,0.0,Mid,Medium,30.0,No,No,Yes,Fair,Medium,Left
65639,21,Male,8,Media,5555.0,Good,Medium,High,0,Yes,97,High School,Married,2.0,Mid,Small,60.0,No,No,No,Poor,Low,Stayed
37286,45,Male,16,Media,6349.0,Good,High,High,1,Yes,16,Master’s Degree,Single,0.0,Entry,Medium,44.0,No,No,No,Excellent,Low,Left
47655,49,Female,7,Technology,10471.0,Good,Low,Average,3,Yes,8,Associate Degree,Married,3.0,Senior,Medium,57.0,No,No,No,Good,Medium,Stayed
31937,21,Female,5,Healthcare,8124.0,Excellent,Medium,High,1,Yes,6,High School,Single,1.0,Senior,Medium,45.0,No,No,No,Poor,Medium,Left
48112,53,Female,2,Technology,8699.0,Fair,High,High,0,Yes,78,Associate Degree,Married,3.0,Mid,Medium,70.0,No,No,Yes,Good,Medium,Left
7472,46,Male,16,Education,6005.0,Fair,Medium,Average,0,No,13,Master’s Degree,Single,0.0,Mid,Medium,81.0,Yes,No,No,Poor,High,Left
10641,34,Male,1,Technology,9988.0,Excellent,High,Average,0,No,16,Associate Degree,Single,0.0,Mid,Medium,31.0,No,No,No,Poor,Low,Left
61003,25,Female,13,Healthcare,6371.0,Fair,High,High,0,Yes,92,PhD,Married,1.0,Senior,Small,45.0,No,No,No,Good,Medium,Stayed
51665,37,Male,18,Healthcare,8066.0,Poor,High,Low,0,No,76,Master’s Degree,Married,2.0,Entry,Medium,59.0,Yes,Yes,No,Good,Medium,Stayed
60183,36,Male,15,Finance,6235.0,Poor,Medium,Average,0,No,61,Bachelor’s Degree,Single,0.0,Senior,Medium,70.0,Yes,No,No,Fair,Medium,Stayed
24377,52,Male,44,Finance,8307.0,Fair,High,Below Average,0,No,17,PhD,Divorced,1.0,Mid,Medium,117.0,No,No,No,Good,Medium,Stayed
68441,53,Male,15,Media,6269.0,,,High,0,No,70,Associate Degree,Divorced,1.0,Entry,Small,61.0,No,No,Yes,Poor,Low,Left
55637,54,Male,15,Media,6121.0,Good,Very High,Average,0,No,96,High School,Single,2.0,Entry,Large,22.0,No,No,No,Good,Low,Stayed
71311,30,Male,15,Finance,14014.0,Fair,High,Average,0,Yes,66,Master’s Degree,Married,3.0,Entry,Medium,75.0,No,No,No,Good,High,Stayed
46723,56,Female,28,Technology,11672.0,Poor,Very High,Average,0,Yes,39,Associate Degree,Married,0.0,Entry,Small,83.0,No,No,No,Fair,Low,Left
69040,50,Female,13,Technology,6229.0,Excellent,High,High,0,No,98,PhD,Married,3.0,Senior,Medium,68.0,No,No,No,Excellent,Medium,Stayed
46223,19,Male,5,Healthcare,7423.0,,,Average,2,No,94,High School,Married,,Entry,Medium,,No,No,No,Fair,Medium,Left
15571,34,Male,17,Education,4612.0,Fair,High,Average,0,No,76,Bachelor’s Degree,Married,4.0,Entry,Medium,78.0,Yes,No,No,Good,Medium,Left
168,26,Male,1,Technology,8930.0,Fair,Medium,Average,0,No,44,Bachelor’s Degree,Married,0.0,Entry,Large,19.0,No,No,No,Fair,Low,Left
34918,55,Male,9,Education,3447.0,Fair,Medium,Average,2,Yes,62,Master’s Degree,Married,1.0,Entry,Medium,53.0,No,No,No,Fair,Medium,Left
56052,26,Male,7,Media,5834.0,Good,Very High,Low,0,No,56,Master’s Degree,Married,0.0,Senior,Large,43.0,No,No,No,Poor,Low,Stayed
67891,39,Female,12,Healthcare,7682.0,Poor,High,Average,3,No,6,Associate Degree,Single,1.0,Entry,Medium,81.0,Yes,No,No,Fair,High,Stayed
11122,50,Male,17,Education,4340.0,Fair,Very High,Average,0,No,60,Master’s Degree,Married,3.0,Entry,Medium,69.0,No,No,No,Poor,Low,Left
59319,51,Male,29,Finance,7838.0,Poor,Low,High,0,No,20,Associate Degree,Married,0.0,Senior,Medium,81.0,No,No,No,Fair,High,Stayed
31082,28,Female,11,Healthcare,8183.0,Fair,High,Average,0,No,53,Master’s Degree,Single,1.0,Mid,Medium,89.0,No,No,No,Good,Low,Left
49099,57,Female,41,Education,4216.0,Poor,High,Below Average,1,No,42,Associate Degree,Married,0.0,Entry,Large,79.0,Yes,No,No,Good,High,Stayed
56928,27,Female,19,Education,4354.0,Fair,Very High,Average,2,No,84,Associate Degree,Married,0.0,Mid,Small,60.0,No,No,No,Good,Medium,Stayed
39604,30,Female,18,Education,3947.0,Fair,Very High,Average,2,No,86,High School,Single,1.0,Mid,Medium,43.0,No,No,No,Good,Low,Left
41975,22,Male,2,Healthcare,7681.0,Good,Medium,Below Average,0,No,26,High School,Married,0.0,Mid,Medium,26.0,No,No,No,Good,Medium,Stayed
67381,42,Female,22,Finance,8415.0,Fair,Low,Below Average,0,Yes,20,Bachelor’s Degree,Married,0.0,Mid,Medium,27.0,No,No,Yes,Fair,High,Stayed
2445,24,Male,3,Technology,9462.0,Good,High,Average,3,No,31,Master’s Degree,Single,1.0,Senior,Large,5.0,No,No,Yes,Good,Low,Stayed
43416,59,Female,21,Healthcare,8057.0,Good,High,Average,2,No,50,Master’s Degree,Divorced,0.0,Entry,Medium,87.0,No,No,No,Good,Medium,Left
17177,32,Male,6,Finance,6231.0,Excellent,Very High,High,0,No,41,High School,Single,5.0,Senior,Medium,55.0,Yes,No,No,Good,Low,Stayed
64569,24,Female,13,Media,5831.0,,,Average,2,No,21,Bachelor’s Degree,Divorced,1.0,Entry,Medium,22.0,No,No,No,Good,High,Left
57595,50,Female,33,Healthcare,8662.0,Poor,High,High,0,No,50,High School,Single,2.0,Senior,Medium,67.0,No,No,No,Good,High,Left
55785,50,Male,42,Education,4462.0,Fair,Medium,Below Average,0,No,9,Associate Degree,Married,0.0,Entry,Medium,105.0,No,No,No,Good,Low,Left
67519,58,Male,11,Technology,9841.0,Good,Very High,Low,0,No,92,Bachelor’s Degree,Married,2.0,Senior,Small,39.0,No,No,No,Good,Low,Stayed
27360,46,Male,21,Technology,9391.0,Good,High,Below Average,0,Yes,58,Associate Degree,Single,1.0,Entry,Large,39.0,No,No,No,Good,High,Left
16134,51,Female,4,Technology,11244.0,Fair,Low,Average,4,No,62,Master’s Degree,Divorced,4.0,Mid,Large,75.0,Yes,No,Yes,Poor,Low,Stayed
43868,46,Male,23,Healthcare,7501.0,Fair,High,Average,0,No,86,Associate Degree,Married,2.0,Mid,Large,62.0,No,No,No,Excellent,Low,Left
58209,28,Female,19,Education,4708.0,Good,Low,Average,0,No,47,Associate Degree,Single,2.0,Entry,Medium,40.0,No,No,No,Fair,Medium,Left
64680,44,Male,3,Education,4218.0,Good,Very High,High,1,No,1,High School,Single,0.0,Entry,Medium,48.0,No,No,Yes,Good,High,Left
44607,20,Male,5,Media,5460.0,Fair,Low,High,0,Yes,21,Master’s Degree,Single,0.0,Entry,Large,63.0,No,No,Yes,Good,High,Left
21847,35,Male,23,Technology,10686.0,Fair,Medium,Average,0,Yes,68,Associate Degree,Married,3.0,Senior,Large,52.0,No,No,No,Good,Low,Left
33042,21,Female,3,Education,5070.0,Poor,High,Average,1,No,37,Bachelor’s Degree,Married,2.0,Senior,Large,46.0,Yes,No,No,Fair,Medium,Stayed
32139,39,Male,13,Technology,7921.0,Fair,Medium,Average,1,Yes,74,Master’s Degree,Single,3.0,Entry,Large,89.0,No,No,No,Excellent,Medium,Left
62210,55,Male,22,Technology,9403.0,Good,High,Below Average,1,No,51,Associate Degree,Married,1.0,Mid,Medium,51.0,No,No,No,Good,Low,Stayed
74355,29,Female,2,Media,6641.0,,High,Average,0,No,83,Master’s Degree,Single,0.0,Mid,Large,7.0,No,No,No,Fair,Medium,Left
69785,38,Female,6,Technology,10113.0,Poor,High,Average,0,No,24,PhD,Married,0.0,Entry,Medium,60.0,No,No,No,Good,Low,Stayed
69610,23,Male,6,Education,3953.0,Good,Medium,Average,0,Yes,55,Associate Degree,Single,0.0,Mid,Medium,7.0,No,No,No,Fair,Medium,Stayed
65840,53,Female,34,Healthcare,7265.0,Fair,Low,High,0,No,83,Bachelor’s Degree,Single,4.0,Mid,Small,70.0,Yes,No,No,Poor,Medium,Stayed
4047,26,Male,12,Education,4505.0,Good,High,High,0,No,83,Bachelor’s Degree,Married,0.0,Mid,Large,34.0,No,No,No,Good,Low,Stayed
60897,57,Female,40,Education,5528.0,Excellent,Medium,High,0,No,65,Master’s Degree,Married,2.0,Entry,Medium,78.0,Yes,No,No,Fair,Low,Stayed
64353,36,Male,7,Healthcare,7531.0,Good,Very High,High,0,No,1,Master’s Degree,Married,0.0,Mid,Medium,25.0,No,No,No,Good,Low,Stayed
69729,24,Female,2,Technology,10958.0,Excellent,Medium,High,0,No,94,High School,Married,1.0,Entry,Large,67.0,No,No,No,Poor,High,Left
46186,23,Male,12,Education,5851.0,Good,High,Average,1,Yes,57,Associate Degree,Married,1.0,Mid,Medium,16.0,No,No,No,Fair,Medium,Stayed
54993,41,Female,25,Media,,,,Average,2,No,34,Bachelor’s Degree,Single,,Senior,,,No,No,No,Good,Medium,Left
15540,45,Female,13,Healthcare,6415.0,Excellent,Medium,High,1,No,39,Bachelor’s Degree,Married,0.0,Entry,Medium,21.0,No,No,No,Good,Medium,Left
62965,28,Female,7,Finance,10091.0,Good,Very High,High,0,No,92,Associate Degree,Divorced,1.0,Senior,Large,83.0,No,No,Yes,Fair,High,Stayed
60972,21,Female,4,Technology,10840.0,Excellent,High,Average,1,No,93,Associate Degree,Married,1.0,Mid,Small,82.0,No,No,No,Good,Low,Left
62871,52,Male,21,Education,4905.0,Good,Medium,Low,1,Yes,45,Master’s Degree,Married,3.0,Senior,Large,98.0,No,No,No,Excellent,High,Stayed
58416,33,Female,12,Education,5787.0,Good,Low,Low,0,Yes,89,Bachelor’s Degree,Single,1.0,Entry,Medium,51.0,No,No,No,Poor,High,Left
57564,56,Male,13,Healthcare,9628.0,,,Average,2,Yes,95,PhD,Married,,Entry,Small,,No,No,Yes,Poor,Low,Left
49922,56,Female,14,Healthcare,8828.0,Fair,Very High,Average,1,No,19,Associate Degree,Married,4.0,Entry,Medium,19.0,No,No,No,Fair,High,Left
62205,28,Female,11,Technology,7890.0,Good,Very High,Below Average,0,No,27,High School,Married,2.0,Entry,Medium,31.0,Yes,No,No,Good,High,Stayed
72347,53,Male,4,Technology,9352.0,Good,High,Average,0,Yes,57,Bachelor’s Degree,Married,2.0,Entry,Medium,77.0,No,No,No,Fair,Medium,Left
2711,43,Female,15,Technology,7533.0,Good,Low,Below Average,0,Yes,24,Master’s Degree,Divorced,3.0,Mid,Large,69.0,No,No,No,Good,Low,Left
55837,37,Female,22,Technology,9356.0,Good,Medium,Below Average,0,Yes,8,Bachelor’s Degree,Married,1.0,Mid,Small,34.0,Yes,No,No,Poor,Low,Stayed
60916,40,Female,20,Technology,10122.0,Good,Medium,High,0,Yes,65,Master’s Degree,Married,0.0,Mid,Large,78.0,No,No,No,Good,Low,Stayed
43239,26,Male,12,Finance,9258.0,Poor,Medium,Average,0,Yes,22,Associate Degree,Single,1.0,Senior,Small,66.0,No,No,No,Good,Low,Stayed
16881,26,Male,1,Technology,9230.0,Good,Medium,Average,0,No,64,Master’s Degree,Divorced,0.0,Mid,Medium,25.0,No,No,No,Good,Low,Stayed
34,24,Female,14,Healthcare,7872.0,Poor,Very High,High,0,No,55,Bachelor’s Degree,Married,4.0,Mid,Small,33.0,No,No,No,Good,Low,Stayed
63566,31,Female,16,Technology,8392.0,Fair,High,High,1,No,95,Bachelor’s Degree,Single,1.0,Entry,Medium,55.0,No,No,No,Poor,Medium,Left
39838,50,Male,38,Technology,8174.0,Fair,High,Average,1,Yes,56,Bachelor’s Degree,Married,2.0,Mid,Medium,86.0,No,No,No,Poor,Low,Left
448,45,Male,26,Finance,7870.0,Fair,High,Average,0,No,74,Associate Degree,Divorced,4.0,Mid,Large,66.0,No,Yes,No,Good,Low,Stayed
68119,22,Female,1,Technology,11419.0,Fair,High,Average,2,No,90,Master’s Degree,Married,0.0,Senior,Medium,58.0,No,No,No,Good,Low,Left
28727,44,Male,34,Media,6558.0,,,Average,2,Yes,45,Associate Degree,Single,,Mid,,,Yes,No,No,Poor,Medium,Stayed
60493,23,Female,3,Healthcare,8913.0,,,Average,1,No,90,Associate Degree,Married,1.0,Mid,Small,69.0,No,No,Yes,Fair,Medium,Left
49900,55,Male,17,Healthcare,8608.0,Good,High,Below Average,1,No,9,Master’s Degree,Married,0.0,Entry,Medium,27.0,No,No,No,Good,Low,Left
14344,48,Male,13,Technology,10816.0,Good,Low,Below Average,0,Yes,76,Associate Degree,Married,0.0,Mid,Large,23.0,No,Yes,No,Good,Medium,Stayed
3520,20,Male,7,Technology,8018.0,Fair,High,Average,0,No,50,Bachelor’s Degree,Married,0.0,Mid,Medium,47.0,No,No,No,Good,Medium,Left
18311,48,Female,6,Technology,7740.0,Excellent,Very High,Average,0,Yes,89,High School,Divorced,2.0,Senior,Medium,24.0,No,No,No,Good,Medium,Left
3585,49,Female,21,Finance,5191.0,Excellent,High,Average,1,No,42,Bachelor’s Degree,Single,1.0,Senior,Small,50.0,No,No,No,Good,High,Stayed
51681,34,Male,20,Healthcare,8139.0,Excellent,High,Average,0,No,22,Master’s Degree,Single,0.0,Entry,Small,79.0,No,No,No,Fair,Low,Stayed
64718,34,Male,2,Finance,7805.0,Fair,High,Average,0,No,78,Associate Degree,Single,1.0,Entry,Small,59.0,Yes,No,No,Fair,Very High,Left
49612,46,Male,1,Technology,,,,Below Average,0,No,64,Associate Degree,Married,,Entry,,,Yes,No,No,Good,Medium,Stayed
55048,39,Female,26,Technology,7368.0,Excellent,High,Average,1,No,63,Master’s Degree,Single,3.0,Senior,Medium,73.0,Yes,No,No,Good,Medium,Stayed
22374,46,Female,32,Finance,11297.0,Good,High,Average,1,Yes,72,High School,Single,2.0,Entry,Large,60.0,No,No,No,Good,Medium,Left
68311,23,Female,3,Healthcare,7537.0,Fair,High,Below Average,2,No,52,Bachelor’s Degree,Married,1.0,Mid,Small,36.0,No,No,Yes,Good,Medium,Left
13896,26,Male,16,Technology,8652.0,,,High,0,Yes,23,Master’s Degree,Married,0.0,Mid,Large,83.0,No,No,No,Good,Low,Stayed
32791,26,Female,9,Finance,7518.0,Excellent,Medium,High,2,No,96,PhD,Divorced,3.0,Mid,Small,88.0,No,No,No,Fair,Low,Stayed
46068,50,Male,11,Technology,9339.0,Good,Low,Average,0,No,48,Bachelor’s Degree,Divorced,1.0,Mid,Small,26.0,No,No,No,Poor,Low,Left
28118,23,Male,15,Healthcare,6956.0,Poor,High,Average,0,No,20,Associate Degree,Married,2.0,Entry,Small,75.0,No,No,No,Fair,Low,Left
50582,46,Male,17,Education,3604.0,,,Average,1,Yes,87,Bachelor’s Degree,Married,,Entry,Small,,No,No,No,Poor,Low,Stayed
74214,33,Female,16,Education,4636.0,Good,Medium,Average,0,Yes,12,Bachelor’s Degree,Married,0.0,Mid,Medium,55.0,No,No,No,Good,Low,Stayed
1393,23,Male,8,Finance,10244.0,Poor,High,Average,0,Yes,35,High School,Single,0.0,Mid,Medium,75.0,No,No,No,Poor,Medium,Left
70878,48,Female,28,Technology,11814.0,,High,Below Average,0,Yes,19,Bachelor’s Degree,Divorced,1.0,Mid,Medium,75.0,Yes,Yes,No,Excellent,Low,Stayed
41499,39,Female,27,Finance,7422.0,Good,High,Below Average,1,No,69,Associate Degree,Single,4.0,Senior,Medium,104.0,No,No,Yes,Good,Low,Stayed
53920,18,Female,5,Education,4309.0,Good,Medium,Average,1,No,17,High School,Single,0.0,Senior,Medium,59.0,No,No,No,Fair,Low,Left
31058,44,Male,27,Education,4888.0,Good,Medium,Average,1,Yes,71,Bachelor’s Degree,Married,0.0,Mid,Medium,101.0,No,No,No,Fair,Medium,Stayed
42416,37,Female,9,Media,6267.0,Excellent,Medium,High,0,Yes,50,High School,Married,0.0,Mid,Medium,82.0,No,No,No,Fair,Medium,Left
49640,55,Male,9,Finance,14016.0,,,Average,0,No,73,Associate Degree,Single,4.0,Entry,Medium,32.0,No,No,No,Poor,Low,Left
10089,27,Female,14,Media,5814.0,Excellent,High,Below Average,0,No,25,Associate Degree,Married,0.0,Mid,Small,91.0,No,Yes,No,Excellent,Low,Left
50978,50,Female,6,Education,5223.0,Good,Very High,Average,1,No,81,High School,Married,0.0,Senior,Medium,29.0,No,No,No,Poor,Low,Stayed
34176,31,Male,18,Healthcare,8013.0,Excellent,High,Average,2,Yes,73,Bachelor’s Degree,Single,2.0,Entry,Large,37.0,No,No,No,Fair,Medium,Left
63936,36,Male,28,Education,5102.0,Excellent,High,Average,0,No,8,Bachelor’s Degree,Divorced,2.0,Entry,Small,41.0,Yes,No,Yes,Good,High,Stayed
25384,21,Male,1,Technology,11399.0,Good,High,High,2,Yes,24,Bachelor’s Degree,Single,0.0,Senior,Small,41.0,No,No,Yes,Fair,Low,Left
35946,56,Male,12,Media,,,,Average,0,No,27,Bachelor’s Degree,Single,,Entry,,,No,No,No,Poor,Medium,Stayed
33553,19,Female,8,Education,6624.0,Poor,High,Low,2,No,28,Bachelor’s Degree,Single,0.0,Mid,Medium,20.0,No,No,No,Fair,Low,Left
6770,29,Male,21,Finance,8582.0,,,Average,0,No,99,Associate Degree,Single,1.0,Mid,Small,32.0,No,No,No,Poor,Low,Left
73707,34,Female,23,Technology,9661.0,Good,High,Average,2,No,89,High School,Married,0.0,Entry,Medium,87.0,No,No,No,Good,Medium,Left
49681,20,Female,4,Technology,9696.0,Excellent,High,High,0,No,65,Associate Degree,Divorced,1.0,Entry,Large,41.0,No,No,No,Poor,Medium,Left
45117,39,Male,5,Technology,11947.0,Good,High,Average,0,Yes,29,Bachelor’s Degree,Married,2.0,Mid,Medium,69.0,Yes,No,No,Poor,Low,Stayed
31780,49,Female,3,Education,3982.0,Good,Low,Average,1,No,52,High School,Married,1.0,Mid,Small,79.0,Yes,No,No,Good,Medium,Left
74353,36,Male,25,Media,5938.0,Poor,High,Average,2,No,89,Associate Degree,Married,2.0,Mid,Small,37.0,No,No,No,Good,Low,Left
11928,56,Female,6,Media,5050.0,Good,High,Average,1,No,49,Bachelor’s Degree,Married,1.0,Entry,Medium,46.0,No,No,No,Good,High,Left
64542,47,Male,1,Technology,6535.0,Good,Medium,High,0,No,37,High School,Single,3.0,Mid,Medium,68.0,No,No,No,Good,Medium,Stayed
8240,49,Female,27,Technology,11857.0,Good,High,Average,1,Yes,26,PhD,Single,4.0,Senior,Small,93.0,Yes,No,No,Poor,Low,Stayed
52650,28,Male,9,Technology,6074.0,Good,Low,Average,0,Yes,43,High School,Single,3.0,Mid,Medium,19.0,No,No,No,Good,High,Left
2116,40,Male,10,Healthcare,8867.0,Fair,Very High,High,0,Yes,16,High School,Single,1.0,Entry,Small,67.0,No,No,Yes,Good,Medium,Stayed
40882,22,Female,3,Technology,10568.0,Excellent,High,Average,3,Yes,87,Bachelor’s Degree,Single,2.0,Mid,Large,19.0,No,No,No,Fair,Medium,Left
37865,27,Male,2,Finance,10649.0,Good,High,Average,2,No,31,Associate Degree,Married,2.0,Mid,Small,24.0,No,No,No,Excellent,Low,Stayed
36864,35,Male,6,Technology,9825.0,Good,High,Average,0,No,71,Master’s Degree,Single,0.0,Senior,Small,8.0,No,No,No,Good,Low,Stayed
46696,57,Male,41,Education,3130.0,Good,Very High,High,1,Yes,10,Bachelor’s Degree,Married,3.0,Senior,Small,113.0,No,No,No,Good,Low,Stayed
31216,46,Female,31,Technology,10169.0,Excellent,High,Average,2,No,94,Bachelor’s Degree,Divorced,1.0,Mid,Small,52.0,No,No,No,Fair,Low,Left
5542,42,Male,23,Finance,9977.0,Good,Medium,High,1,Yes,18,Bachelor’s Degree,Married,6.0,Senior,Large,70.0,No,No,No,Good,Low,Stayed
69658,51,Male,43,Technology,7759.0,Good,Very High,High,0,No,37,Associate Degree,Married,0.0,Mid,Medium,86.0,No,No,No,Excellent,Low,Stayed
24814,33,Female,6,Healthcare,7318.0,,High,Low,1,No,95,Master’s Degree,Single,1.0,Entry,Medium,13.0,No,No,No,Poor,Low,Left
37985,25,Male,15,Healthcare,7743.0,Fair,Very High,Average,1,Yes,26,Master’s Degree,Divorced,4.0,Senior,Small,74.0,No,No,No,Poor,Medium,Stayed
43029,38,Female,4,Finance,8811.0,Good,Low,Average,0,No,42,Bachelor’s Degree,Single,1.0,Mid,Small,67.0,No,No,No,Poor,High,Left
73758,59,Male,12,Technology,,,,Average,1,No,45,Bachelor’s Degree,Divorced,,Mid,,,No,No,No,Excellent,Low,Stayed
37469,27,Male,16,Finance,6660.0,,Medium,Average,2,No,51,Associate Degree,Single,2.0,Entry,Medium,92.0,No,No,No,Good,Medium,Left
7942,19,Male,5,Education,5040.0,Good,Medium,High,0,No,22,Associate Degree,Single,0.0,Entry,Large,11.0,No,No,Yes,Good,Low,Left
37562,23,Male,3,Technology,6192.0,Fair,High,Average,0,No,93,Master’s Degree,Single,2.0,Entry,Small,19.0,No,No,No,Good,Low,Left
58718,43,Male,20,Healthcare,9026.0,Good,Low,Average,2,No,57,Master’s Degree,Single,0.0,Mid,Small,31.0,No,No,No,Poor,Low,Left
2231,42,Female,30,Finance,11215.0,Good,Low,Average,0,No,61,Master’s Degree,Single,2.0,Mid,Medium,90.0,No,No,No,Good,Low,Left
50815,39,Male,17,Technology,9733.0,Fair,Very High,High,0,Yes,70,Master’s Degree,Single,1.0,Mid,Medium,90.0,Yes,Yes,No,Excellent,High,Left
36385,25,Male,13,Media,5385.0,,,Average,3,No,69,Bachelor’s Degree,Married,2.0,Entry,Medium,90.0,No,No,No,Excellent,Medium,Left
33216,22,Male,6,Technology,9225.0,Fair,High,Average,0,No,41,Master’s Degree,Married,2.0,Mid,Medium,72.0,No,No,No,Poor,Low,Left
37446,53,Female,1,Technology,9335.0,Excellent,Very High,High,0,No,87,Bachelor’s Degree,Married,1.0,Entry,Medium,22.0,Yes,No,No,Fair,High,Left
12236,49,Male,40,Technology,8359.0,Good,Very High,Average,2,Yes,31,Associate Degree,Married,0.0,Mid,Medium,57.0,No,No,Yes,Poor,Medium,Stayed
45858,44,Female,15,Technology,8561.0,,High,Average,1,Yes,18,Master’s Degree,Married,3.0,Mid,Medium,79.0,No,No,No,Poor,Medium,Left
60489,50,Male,3,Education,4424.0,Good,Very High,Average,0,Yes,45,High School,Married,1.0,Mid,Small,67.0,Yes,No,Yes,Poor,Medium,Left
35563,23,Male,7,Media,5636.0,Excellent,Very High,Average,2,No,94,Master’s Degree,Single,2.0,Mid,Medium,52.0,No,No,No,Good,High,Left
24315,24,Male,15,Technology,12549.0,Fair,Medium,Average,0,No,27,Bachelor’s Degree,Married,0.0,Mid,Medium,37.0,No,No,No,Good,Low,Stayed
34635,32,Male,1,Technology,8206.0,,,Average,1,No,78,Bachelor’s Degree,Married,5.0,Mid,Medium,54.0,No,No,No,Good,Low,Stayed
2238,30,Male,21,Media,5882.0,Good,Very High,Average,0,Yes,36,Associate Degree,Married,0.0,Entry,Medium,36.0,Yes,No,No,Fair,Low,Stayed
51436,51,Female,7,Finance,11173.0,Good,Medium,Average,2,Yes,40,High School,Single,0.0,Mid,Medium,78.0,No,No,No,Poor,High,Left
